"mouse","lesion","DAPI_count","total_host_count","B220_count","CD4_count","CD8_count","area","nonrep_tb","rep_tb","total_tb","B220_percent","CD4_percent","CD8_percent","Other_percent","B220_prop","CD4_prop","CD8_prop","DAPI_prop","DAPI_count_500","total_host_count_500","B220_count_500","CD4_count_500","CD8_count_500","RS_index","log_rep_tb","log_nonrep_tb","log_total_tb","log_RS_index","log_RS_prop","RS_prop","Vaccination","Timepoint"
"SAL18","L02",316,421,17,72,16,29220.43641,56,1,57,4.03800475059382,17.1021377672209,3.80047505938242,75.0593824228028,0.0403800475059382,0.171021377672209,0.0380047505938242,0.750593824228028,0.632,0.842,0.034,0.144,0.032,2.41771292840176,0.693147180559945,4.04305126783455,4.06044301054642,16.535127049103,0.17070727966372,0.0175438596491228,"SAL","D114"
"SAL18","L03",513,709,30,90,76,48036.9923,88,7,95,4.23131170662905,12.6939351198872,10.7193229901269,72.3554301833568,0.0423131170662905,0.126939351198872,0.107193229901269,0.723554301833568,1.026,1.418,0.06,0.18,0.152,10.6584177458649,2.07944154167984,4.48863636973214,4.56434819146784,29.8239267282607,0.45558345999259,0.0736842105263158,"SAL","D114"
"SAL18","L04",4465,5347,223,324,335,363613.0439,692,64,756,4.17056293248551,6.05947260145876,6.26519543669347,83.5047690293623,0.0417056293248551,0.0605947260145876,0.0626519543669347,0.835047690293623,8.93,10.694,0.446,0.648,0.67,13.0763185233792,4.17438726989564,6.5410299991899,6.62936325343745,7.91239990330266,0.629681480756261,0.0846560846560847,"SAL","D114"
"SAL18","L05",2397,3044,141,260,246,201011.829,540,56,596,4.63206307490145,8.54139290407359,8.08147174770039,78.7450722733246,0.0463206307490145,0.0854139290407359,0.0808147174770039,0.787450722733246,4.794,6.088,0.282,0.52,0.492,20.3046673480313,4.04305126783455,6.29341927884648,6.3919171133926,13.4899105154744,0.632525609470653,0.0939597315436242,"SAL","D114"
"SAL18","L06",1682,2163,63,204,214,158074.3864,385,61,446,2.9126213592233,9.43134535367545,9.89366620434582,77.7623670827554,0.029126213592233,0.0943134535367545,0.0989366620434582,0.777623670827554,3.364,4.326,0.126,0.408,0.428,32.6698728917869,4.12713438504509,5.95583736946483,6.10255859461357,19.5506507930767,0.676295740722246,0.13677130044843,"SAL","D114"
"SAL18","L07",1233,1849,263,193,161,105324.0982,30,4,34,14.2239048134127,10.4380746349378,8.70740941049216,66.6846944294213,0.142239048134127,0.104380746349378,0.0870740941049216,0.666846944294213,2.466,3.698,0.526,0.386,0.322,2.45177573463133,1.6094379124341,3.43398720448515,3.55534806148941,9.01199137604123,0.452680830286943,0.117647058823529,"SAL","D114"
"SAL18","L08",1909,2577,131,280,258,168558.1815,414,62,476,5.08343034536283,10.8653473030656,10.011641443539,74.0783857198293,0.0508343034536283,0.108653473030656,0.10011641443539,0.740783857198293,3.818,5.154,0.262,0.56,0.516,27.662019462394,4.14313472639153,6.0282785202307,6.16751649088834,16.448702555132,0.671767109583322,0.130252100840336,"SAL","D114"
"SAL18","L09",2995,3719,168,324,239,234779.0725,347,15,362,4.51734337187416,8.71201936004302,6.42645872546384,80.5324011831137,0.0451734337187416,0.0871201936004302,0.0642645872546384,0.805324011831137,5.99,7.438,0.336,0.648,0.478,4.20769426877945,2.77258872223978,5.85220247977447,5.89440283426485,7.50895917587857,0.470376525018344,0.0414364640883978,"SAL","D114"
"SAL18","L10",1061,1499,88,197,153,84281.58808,108,3,111,5.87058038692462,13.1420947298199,10.2068045363576,70.7805203468979,0.0587058038692462,0.131420947298199,0.102068045363576,0.707805203468979,2.122,2.998,0.176,0.394,0.306,2.05692684011563,1.38629436111989,4.69134788222914,4.71849887129509,9.30165099756308,0.293799871300889,0.027027027027027,"SAL","D114"
"SAL20","L01",3392,3929,180,188,170,269310.4993,137,4,141,4.58131840162891,4.78493255281242,4.32680071264953,86.3324001018071,0.0458131840162891,0.0478493255281242,0.0432680071264953,0.863324001018071,6.784,7.858,0.36,0.376,0.34,1.04779544952097,1.6094379124341,4.92725368515721,4.95582705760126,4.12005883804528,0.324756674058176,0.0283687943262411,"SAL","D114"
"SAL20","L02",3957,4873,274,339,305,324779.5484,600,71,671,5.62281961830495,6.95670018469116,6.25897804227375,81.2025446336959,0.0562281961830495,0.0695670018469116,0.0625897804227375,0.812025446336959,7.914,9.746,0.548,0.678,0.61,16.2942061700527,4.27666611901606,6.39859493453521,6.51025834052315,8.92940537504011,0.656911891252597,0.105812220566319,"SAL","D114"
"SAL20","L03",425,663,40,79,122,41309.18285,76,7,83,6.03318250377074,11.9155354449472,18.4012066365008,64.1025641025641,0.0603318250377074,0.119155354449472,0.184012066365008,0.641025641025641,0.85,1.326,0.08,0.158,0.244,11.5305231404303,2.07944154167984,4.34380542185368,4.43081679884331,31.9923850301163,0.469313365026215,0.0843373493975904,"SAL","D114"
"SAL20","L04",9901,16018,3464,1262,1474,971551.6238,2147,246,2393,21.62567111999,7.87863653389936,9.20214758396804,61.8117118241978,0.2162567111999,0.0787863653389936,0.0920214758396804,0.618117118241978,19.802,32.036,6.928,2.524,2.948,17.1173870941535,5.50938833662798,7.67229245562876,7.78072088611792,3.48810687542656,0.70808199102189,0.1027998328458,"SAL","D114"
"SAL20","L05",9459,15451,4162,905,1029,918150.3648,2564,159,2723,26.9367678467413,5.85722606951006,6.65976312212802,61.2193385541389,0.269367678467413,0.0585722606951006,0.0665976312212802,0.612193385541389,18.918,30.902,8.324,1.81,2.058,10.9287414665314,5.07517381523383,7.84971375760487,7.9098566672694,3.30985616748636,0.64162652102593,0.0583914799853103,"SAL","D114"
"SAL19","L01",12477,19265,3302,2133,1461,1246700.883,3002,277,3279,17.1398909940306,11.0718920321827,7.58370101219829,64.7651180898002,0.171398909940306,0.110718920321827,0.0758370101219829,0.647651180898002,24.954,38.53,6.604,4.266,2.922,15.7051281497083,5.62762111369064,8.00736706798333,8.09559870137819,2.95335104354052,0.695145760218153,0.0844769746874047,"SAL","D114"
"SAL19","L02",272,400,34,58,37,26514.9946,61,4,65,8.5,14.5,9.25,68,0.085,0.145,0.0925,0.68,0.544,0.8,0.068,0.116,0.074,10.655737704918,1.6094379124341,4.12713438504509,4.18965474202643,40.8454665679185,0.384145714034579,0.0615384615384615,"SAL","D114"
"SAL19","L03",2464,3205,158,318,271,232245.1141,369,13,382,4.92979719188768,9.92199687987519,8.45553822152886,76.8798751950078,0.0492979719188768,0.0992199687987519,0.0845553822152886,0.768798751950078,4.928,6.41,0.316,0.636,0.542,4.19906227143395,2.63905732961526,5.91350300563827,5.94803498918065,8.28227189334442,0.443685575894501,0.0340314136125654,"SAL","D114"
